latitude,longitude,data,precipitacao_total_mm,temperatura_media_C,temperatura_max_C,temperatura_min_C,pressao_Pa,vento_u_10m,vento_v_10m
-27.5,-52.5,2025-06-16,0.09918213,12.566091,20.883453,6.8822327,94580.31,-1.4398155,-0.9306361
-27.5,-52.25,2025-06-16,0.02193451,12.6198015,21.207672,6.50235,95160.77,-1.269446,-0.314181
-27.5,-52.0,2025-06-16,0.014305115,12.994313,21.865875,6.8456116,95465.23,-1.4115359,-0.33481088
-27.5,-51.75,2025-06-16,0.0166893,13.164479,22.152985,7.0194397,94890.98,-1.7099165,-0.9830043
-27.5,-51.5,2025-06-16,0.02002716,13.086192,22.18814,6.992096,93954.23,-1.7455202,-1.3999964
-27.5,-51.25,2025-06-16,0.13542175,12.621755,21.053375,7.0714417,92584.52,-1.5987104,-1.7026901
-27.5,-51.0,2025-06-16,0.50258636,12.179128,20.49356,6.497223,91933.1,-1.0875206,-1.7584763
-27.5,-50.75,2025-06-16,0.25749207,11.960704,20.619781,6.271393,92077.15,-1.0764122,-1.5999476
-27.5,-50.5,2025-06-16,0.030040741,11.346446,19.638092,5.21402,91895.02,-1.1974653,-0.9860967
-27.5,-50.25,2025-06-16,0.011444092,10.579437,18.341217,4.9269104,91750.44,-0.7792117,-0.5129115
-27.5,-50.0,2025-06-16,0.022888184,10.315358,17.231842,5.1561584,93263.52,-0.28710556,0.06073761
-27.5,-49.75,2025-06-16,0.03194809,10.669281,17.236969,4.9393616,94511.85,-0.04463323,0.39785513
-27.5,-49.5,2025-06-16,0.0104904175,10.751556,17.48111,4.195221,94350.98,-0.055131275,0.22248077
-27.5,-49.25,2025-06-16,0.0047683716,11.580414,17.211578,6.351471,93933.27,0.60563534,-0.18568166
-27.5,-49.0,2025-06-16,0.009059906,13.071381,18.66861,8.95108,96322.56,0.6887245,-0.5999883
-27.25,-58.0,2025-06-16,12.218952,16.294363,22.451324,10.677399,100623.77,-2.4285443,-3.0313442
-27.25,-57.75,2025-06-16,13.556004,16.332205,22.543365,10.689117,100626.69,-2.5647342,-2.9274216
-27.25,-57.5,2025-06-16,13.746262,16.320486,22.647614,10.640289,100620.44,-2.7721317,-2.8837204
-27.25,-57.25,2025-06-16,10.924339,16.419607,23.342926,10.758453,100658.94,-3.0141156,-2.8604863
-27.25,-57.0,2025-06-16,8.610725,16.3768,23.255035,10.811188,100491.85,-3.162838,-2.841077
-27.25,-56.75,2025-06-16,8.816719,16.450287,22.993317,11.085358,100479.15,-3.124345,-2.751681
-27.25,-56.5,2025-06-16,6.5984726,16.589529,22.227692,12.304352,100458.35,-3.4202843,-2.9435349
-27.25,-56.25,2025-06-16,6.8483353,16.534922,21.690582,12.271881,100225.98,-3.3793094,-2.787529
-27.25,-56.0,2025-06-16,6.524563,16.217215,22.60611,10.691315,100039.02,-2.9365604,-2.3329391
-27.25,-55.75,2025-06-16,3.238678,16.101654,22.649078,10.429596,99923.6,-2.7972374,-2.1121953
-27.25,-55.5,2025-06-16,2.39563,15.902272,22.283844,10.160065,99670.44,-2.7359173,-2.0223515
-27.25,-55.25,2025-06-16,2.2029877,15.566579,22.317047,9.844147,98898.19,-2.4775352,-2.175143
-27.25,-55.0,2025-06-16,1.5501976,15.2013445,22.348297,9.597565,97895.31,-2.0930545,-2.3476284
-27.25,-54.75,2025-06-16,0.6337166,15.178558,23.03775,9.486237,98085.44,-1.9818077,-2.213229
-27.25,-54.5,2025-06-16,0.6017685,14.9756775,23.558014,8.861237,97976.56,-1.6196251,-2.2232792
-27.25,-54.25,2025-06-16,0.9326935,14.880382,23.233795,8.783112,98053.19,-1.8598595,-1.8745651
-27.25,-54.0,2025-06-16,1.2593269,14.748546,23.69986,8.626862,98225.98,-2.066077,-1.3796514
-27.25,-53.75,2025-06-16,1.1997223,14.702321,23.81314,8.920563,97933.6,-2.0655887,-1.0685755
-27.25,-53.5,2025-06-16,0.75531006,14.533376,23.66861,8.485016,97715.81,-1.7240766,-0.9252243
-27.25,-53.25,2025-06-16,0.395298,14.611257,23.28775,8.424469,97385.6,-1.7551231,-1.1534551
-27.25,-53.0,2025-06-16,0.28657913,14.693858,23.050201,8.862701,96720.73,-1.9061648,-1.5274378
-27.25,-52.75,2025-06-16,0.10585785,14.188649,22.108795,8.351471,95775.15,-1.7737185,-1.6199265
-27.25,-52.5,2025-06-16,0.07724762,13.205821,21.663483,6.9237366,95083.31,-1.2744102,-1.1505255
-27.25,-52.25,2025-06-16,0.022888184,13.187266,21.957672,6.490631,95128.31,-0.9449832,-0.9371872
-27.25,-52.0,2025-06-16,0.027656555,13.329762,22.067047,6.759674,94431.77,-0.8806114,-1.1873499
-27.25,-51.75,2025-06-16,0.03671646,13.487233,22.334625,6.9256897,93872.19,-1.1750044,-1.8172327
-27.25,-51.5,2025-06-16,0.05865097,13.037852,21.797516,6.759674,93364.23,-1.339962,-1.8929977
-27.25,-51.25,2025-06-16,0.16021729,12.529225,20.841217,6.497467,92271.6,-1.2383181,-2.0385056
-27.25,-51.0,2025-06-16,0.33330917,12.228526,20.145905,6.0013733,91758.4,-0.8391482,-2.2400029
-27.25,-50.75,2025-06-16,0.207901,12.1232195,19.964264,6.649811,91511.4,-0.61535263,-2.1856003
-27.25,-50.5,2025-06-16,0.024795532,11.420746,19.167389,5.985504,91346.48,-0.65482205,-1.5503464
-27.25,-50.25,2025-06-16,0.00667572,11.017995,18.069733,5.376129,93109.48,-0.42317328,-0.42103323
-27.25,-50.0,2025-06-16,0.0166893,10.795583,17.205719,5.7831116,94716.81,0.046024323,0.18423207
-27.25,-49.75,2025-06-16,0.048160553,11.445323,17.895172,5.8417053,96347.65,-0.27681097,0.48342642
-27.25,-49.5,2025-06-16,0.00667572,11.641042,18.041656,5.849518,95898.56,-0.32966742,0.3090693
-27.25,-49.25,2025-06-16,0.0019073486,12.5381775,17.727203,7.7342834,95893.4,0.29024634,0.098742165
-27.25,-49.0,2025-06-16,0.02670288,13.686859,18.920563,9.257721,97718.4,0.5614052,-0.2566452
-27.0,-58.0,2025-06-16,8.137226,16.694998,23.875397,10.648102,100641.1,-2.367672,-3.1354702
-27.0,-57.75,2025-06-16,9.095669,16.72413,23.857819,10.454742,100617.02,-2.4674034,-3.099744
-27.0,-57.5,2025-06-16,9.28545,16.712494,24.08902,10.279938,100610.69,-2.67533,-3.0560837
-27.0,-57.25,2025-06-16,9.07135,16.602142,24.579254,10.299469,100455.85,-2.936845,-2.9241257
-27.0,-57.0,2025-06-16,7.3981285,16.419443,24.104645,10.206451,100151.19,-3.0775516,-2.8631718
-27.0,-56.75,2025-06-16,9.232998,16.438242,24.040192,10.350983,100216.81,-2.9242718,-2.7086308
-27.0,-56.5,2025-06-16,11.358738,16.605967,23.790192,10.732086,100412.15,-2.9276898,-2.6124394
-27.0,-56.25,2025-06-16,11.610031,16.551361,23.253082,10.704742,100179.19,-2.886715,-2.455986
-27.0,-56.0,2025-06-16,7.6613426,16.360117,22.922028,10.659821,99603.4,-2.8353233,-2.3827438
-27.0,-55.75,2025-06-16,3.9749146,16.234304,22.93692,10.478912,99419.98,-2.7221234,-2.2083054
-27.0,-55.5,2025-06-16,2.1619797,16.101084,22.929108,10.289459,99474.19,-2.651282,-2.2509892
-27.0,-55.25,2025-06-16,1.7352104,15.989268,22.973297,10.1996155,99341.19,-2.6572635,-2.0989304
-27.0,-55.0,2025-06-16,1.0714531,15.650319,22.891266,10.0121155,98280.77,-2.3023643,-2.206108
-27.0,-54.75,2025-06-16,0.8530617,15.442963,22.617828,9.771881,97477.6,-2.0100873,-2.1130497
-27.0,-54.5,2025-06-16,0.8201599,15.239349,23.00528,9.191315,97368.31,-1.6470909,-2.1231816
-27.0,-54.25,2025-06-16,1.3866425,15.110768,23.153717,8.574127,96990.85,-1.410478,-2.2904587
-27.0,-54.0,2025-06-16,1.3017654,15.088959,23.700592,8.486237,97396.02,-1.5791384,-1.9287643
-27.0,-53.75,2025-06-16,1.0356903,15.142589,23.996735,8.777008,97624.98,-1.6507124,-1.6359177
-27.0,-53.5,2025-06-16,0.66947937,15.133881,24.223297,8.270172,97650.15,-1.624101,-1.6241989
-27.0,-53.25,2025-06-16,0.310421,15.211436,23.979889,8.2565,97319.23,-1.6551069,-1.8529587
-27.0,-53.0,2025-06-16,0.26464462,15.136403,23.46231,8.464264,97003.6,-1.7516645,-2.0018437
-27.0,-52.75,2025-06-16,0.060081482,14.661224,22.666168,8.058014,96216.44,-1.5998904,-2.0763881
-27.0,-52.5,2025-06-16,0.025749207,14.182465,21.88736,8.008453,94970.27,-1.3929405,-2.1963832
-27.0,-52.25,2025-06-16,0.20980835,13.533295,21.289703,7.341217,93591.35,-0.87385684,-2.4236374
-27.0,-52.0,2025-06-16,0.17738342,13.528737,21.184235,7.6354065,92642.27,-0.7095909,-2.648898
-27.0,-51.75,2025-06-16,0.1001358,12.928314,20.55606,7.1080627,91578.94,-0.28503036,-2.8019333
-27.0,-51.5,2025-06-16,0.12302399,12.477712,20.091217,6.736969,91069.69,-0.45035425,-2.8778203
-27.0,-51.25,2025-06-16,0.062942505,12.154633,19.919342,6.4405823,91523.65,-0.5900841,-2.546196
-27.0,-51.0,2025-06-16,0.027179718,12.056325,19.227936,6.6080627,91351.02,-0.50597763,-2.714002
-27.0,-50.75,2025-06-16,0.0872612,11.90683,18.602936,6.794342,90581.23,-0.27851996,-2.657402
-27.0,-50.5,2025-06-16,0.19645691,11.391937,18.178375,6.549469,90456.19,0.2932981,-1.8864874
-27.0,-50.25,2025-06-16,0.17929077,10.987721,17.317047,6.4359436,92223.1,0.5254758,-0.75457
-27.0,-50.0,2025-06-16,0.017166138,11.4497175,17.926422,6.153961,94860.65,-0.0005251567,-0.34461722
-27.0,-49.75,2025-06-16,0.047683716,12.071706,18.569,6.679596,96348.19,-0.43139267,-0.1180954
-27.0,-49.5,2025-06-16,0.0047683716,12.405446,17.992828,7.742096,95870.35,-0.1413943,-0.077405296
-27.0,-49.25,2025-06-16,0.0038146973,13.437836,18.190094,9.126862,97961.1,0.15649796,0.17589061
-27.0,-49.0,2025-06-16,0.028133392,14.555104,19.31314,10.529205,99646.9,0.37410864,-0.096936546
